Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1252757,-,-,-,42.65,-73.74,-5,27,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,
2013,1,1,0,30,0,0,0,-2,0.87,0.5,-1,990,N/A
2013,1,1,1,30,0,0,0,-2,0.87,0.5,-1,990,N/A
2013,1,1,2,30,0,0,0,-2,0.87,0.5,0,990,N/A
2013,1,1,3,30,0,0,0,-2,0.87,0.5,0,990,N/A
2013,1,1,4,30,0,0,0,-2,0.87,0.6000000000000001,0,990,N/A
2013,1,1,5,30,0,0,0,-2,0.87,0.6000000000000001,-1,990,N/A
2013,1,1,6,30,0,0,0,-3,0.87,0.6000000000000001,-2,990,N/A
2013,1,1,7,30,0,0,0,-5,0.87,0.6000000000000001,-3,1000,N/A
2013,1,1,8,30,18,0,18,-5,0.87,0.5,-3,1000,N/A
2013,1,1,9,30,47,0,47,-5,0.87,0.5,-4,1000,N/A
2013,1,1,10,30,116,0,116,-5,0.87,0.6000000000000001,-4,1000,N/A
2013,1,1,11,30,182,98,222,-5,0.87,0.6000000000000001,-4,1000,N/A
2013,1,1,12,30,180,90,217,-6,0.87,0.6000000000000001,-4,1000,N/A
2013,1,1,13,30,152,154,207,-7,0.87,0.6000000000000001,-5,1000,N/A
2013,1,1,14,30,103,287,181,-7,0.87,0.6000000000000001,-5,1000,N/A
2013,1,1,15,30,55,164,79,-8,0.87,0.6000000000000001,-6,1000,N/A
2013,1,1,16,30,0,0,0,-9,0.87,0.6000000000000001,-7,1000,N/A
2013,1,1,17,30,0,0,0,-10,0.87,0.5,-9,1000,N/A
2013,1,1,18,30,0,0,0,-12,0.87,0.4,-10,1000,N/A
2013,1,1,19,30,0,0,0,-14,0.87,0.2,-12,1000,N/A
2013,1,1,20,30,0,0,0,-17,0.87,0.2,-15,1000,N/A
2013,1,1,21,30,0,0,0,-19,0.87,0.2,-16,1000,N/A
2013,1,1,22,30,0,0,0,-20,0.87,0.2,-17,1000,N/A
2013,1,1,23,30,0,0,0,-21,0.87,0.2,-18,1000,N/A
2013,1,2,0,30,0,0,0,-22,0.87,0.2,-19,1000,N/A
2013,1,2,1,30,0,0,0,-22,0.87,0.30000000000000004,-19,1000,N/A
2013,1,2,2,30,0,0,0,-23,0.87,0.5,-20,1000,N/A
2013,1,2,3,30,0,0,0,-23,0.87,0.8,-20,1000,N/A
2013,1,2,4,30,0,0,0,-23,0.87,0.9,-19,1000,N/A
2013,1,2,5,30,0,0,0,-22,0.87,1,-18,1000,N/A
2013,1,2,6,30,0,0,0,-20,0.87,1,-17,1000,N/A
2013,1,2,7,30,0,0,0,-18,0.87,0.8,-14,1000,N/A
2013,1,2,8,30,20,0,20,-15,0.87,0.5,-11,1000,N/A
2013,1,2,9,30,111,141,149,-11,0.87,0.4,-7,1000,N/A
2013,1,2,10,30,150,64,173,-8,0.87,0.5,-5,1000,N/A
2013,1,2,11,30,159,27,170,-6,0.87,0.6000000000000001,-4,1000,N/A
2013,1,2,12,30,172,71,202,-5,0.87,0.6000000000000001,-3,1000,N/A
2013,1,2,13,30,152,92,186,-5,0.87,0.5,-3,1000,N/A
2013,1,2,14,30,115,97,142,-5,0.87,0.5,-3,1000,N/A
2013,1,2,15,30,52,480,123,-6,0.87,0.5,-4,1000,N/A
2013,1,2,16,30,0,0,0,-7,0.87,0.6000000000000001,-6,1000,N/A
2013,1,2,17,30,0,0,0,-9,0.87,0.6000000000000001,-8,1000,N/A
2013,1,2,18,30,0,0,0,-11,0.87,0.5,-10,1000,N/A
2013,1,2,19,30,0,0,0,-14,0.87,0.4,-12,1000,N/A
2013,1,2,20,30,0,0,0,-16,0.87,0.4,-14,1010,N/A
2013,1,2,21,30,0,0,0,-18,0.87,0.4,-16,1010,N/A
2013,1,2,22,30,0,0,0,-19,0.87,0.4,-17,1010,N/A
2013,1,2,23,30,0,0,0,-21,0.87,0.30000000000000004,-18,1010,N/A
2013,1,3,0,30,0,0,0,-22,0.87,0.30000000000000004,-19,1010,N/A
2013,1,3,1,30,0,0,0,-24,0.87,0.2,-21,1010,N/A
2013,1,3,2,30,0,0,0,-25,0.87,0.2,-23,1010,N/A
2013,1,3,3,30,0,0,0,-27,0.87,0.2,-24,1010,N/A
2013,1,3,4,30,0,0,0,-29,0.87,0.2,-25,1010,N/A
2013,1,3,5,30,0,0,0,-29,0.87,0.2,-25,1010,N/A
2013,1,3,6,30,0,0,0,-29,0.87,0.2,-26,1010,N/A
2013,1,3,7,30,0,0,0,-30,0.87,0.2,-24,1010,N/A
2013,1,3,8,30,44,587,133,-27,0.87,0.2,-21,1010,N/A
2013,1,3,9,30,70,739,274,-22,0.87,0.2,-17,1010,N/A
2013,1,3,10,30,89,796,380,-18,0.87,0.1,-14,1000,N/A
2013,1,3,11,30,106,795,433,-15,0.87,0.1,-11,1000,N/A
2013,1,3,12,30,120,749,427,-13,0.87,0.1,-9,1000,N/A
2013,1,3,13,30,145,267,242,-11,0.87,0.1,-8,1000,N/A
2013,1,3,14,30,91,609,260,-10,0.87,0.1,-8,1000,N/A
2013,1,3,15,30,60,391,118,-10,0.87,0.5,-9,1000,N/A
2013,1,3,16,30,0,0,0,-12,0.87,0.9,-10,1000,N/A
2013,1,3,17,30,0,0,0,-13,0.87,0.8,-11,1000,N/A
2013,1,3,18,30,0,0,0,-14,0.87,0.4,-11,1000,N/A
2013,1,3,19,30,0,0,0,-12,0.87,0.30000000000000004,-9,1000,N/A
2013,1,3,20,30,0,0,0,-10,0.87,0.30000000000000004,-8,1000,N/A
2013,1,3,21,30,0,0,0,-10,0.87,0.30000000000000004,-8,1000,N/A
2013,1,3,22,30,0,0,0,-10,0.87,0.4,-7,1000,N/A
2013,1,3,23,30,0,0,0,-9,0.87,0.4,-6,1000,N/A
2013,1,4,0,30,0,0,0,-8,0.87,0.5,-5,1000,N/A
2013,1,4,1,30,0,0,0,-7,0.87,0.5,-4,1000,N/A
2013,1,4,2,30,0,0,0,-6,0.87,0.4,-4,1000,N/A
2013,1,4,3,30,0,0,0,-6,0.87,0.4,-4,1000,N/A
2013,1,4,4,30,0,0,0,-7,0.87,0.4,-5,1000,N/A
2013,1,4,5,30,0,0,0,-7,0.87,0.4,-6,1000,N/A
2013,1,4,6,30,0,0,0,-8,0.87,0.4,-6,1000,N/A
2013,1,4,7,30,0,0,0,-7,0.87,0.4,-5,1000,N/A
2013,1,4,8,30,50,471,122,-6,0.87,0.4,-3,1000,N/A
2013,1,4,9,30,55,0,55,-3,0.87,0.5,-1,1000,N/A
2013,1,4,10,30,77,0,77,-2,0.87,0.5,0,1000,N/A
2013,1,4,11,30,159,339,299,-1,0.87,0.6000000000000001,0,1000,N/A
2013,1,4,12,30,180,304,306,-1,0.87,0.6000000000000001,0,1000,N/A
2013,1,4,13,30,165,203,239,-1,0.87,0.6000000000000001,0,1000,N/A
2013,1,4,14,30,99,4,101,-1,0.87,0.5,0,1000,N/A
2013,1,4,15,30,50,0,50,-1,0.87,0.5,0,1000,N/A
2013,1,4,16,30,0,0,0,-2,0.87,0.4,-1,1000,N/A
2013,1,4,17,30,0,0,0,-4,0.87,0.4,-2,1000,N/A
2013,1,4,18,30,0,0,0,-5,0.87,0.4,-3,1000,N/A
2013,1,4,19,30,0,0,0,-5,0.87,0.5,-3,1000,N/A
2013,1,4,20,30,0,0,0,-4,0.87,0.5,-2,1000,N/A
2013,1,4,21,30,0,0,0,-4,0.87,0.6000000000000001,-2,1000,N/A
2013,1,4,22,30,0,0,0,-3,0.87,0.7000000000000001,-2,1000,N/A
2013,1,4,23,30,0,0,0,-4,0.87,0.7000000000000001,-2,1000,N/A
2013,1,5,0,30,0,0,0,-4,0.87,0.7000000000000001,-2,1000,N/A
2013,1,5,1,30,0,0,0,-4,0.87,0.7000000000000001,-2,1000,N/A
2013,1,5,2,30,0,0,0,-3,0.87,0.7000000000000001,-2,1000,N/A
2013,1,5,3,30,0,0,0,-3,0.87,0.7000000000000001,-1,1000,N/A
2013,1,5,4,30,0,0,0,-3,0.87,0.7000000000000001,-1,1000,N/A
2013,1,5,5,30,0,0,0,-2,0.87,0.7000000000000001,-1,1000,N/A
2013,1,5,6,30,0,0,0,-2,0.87,0.7000000000000001,-1,1000,N/A
2013,1,5,7,30,0,0,0,-2,0.87,0.6000000000000001,0,1000,N/A
2013,1,5,8,30,35,0,35,-2,0.87,0.6000000000000001,0,1010,N/A
2013,1,5,9,30,107,38,118,-1,0.87,0.6000000000000001,0,1010,N/A
2013,1,5,10,30,155,148,210,0,0.87,0.6000000000000001,0,1010,N/A
2013,1,5,11,30,123,0,123,0,0.87,0.6000000000000001,0,1010,N/A
2013,1,5,12,30,92,850,444,0,0.87,0.5,0,1010,N/A
2013,1,5,13,30,92,607,316,-1,0.87,0.4,0,1010,N/A
2013,1,5,14,30,109,207,167,-1,0.87,0.30000000000000004,0,1010,N/A
2013,1,5,15,30,46,575,135,-3,0.87,0.30000000000000004,-2,1010,N/A
2013,1,5,16,30,0,0,0,-6,0.87,0.6000000000000001,-4,1010,N/A
2013,1,5,17,30,0,0,0,-7,0.87,0.9,-4,1010,N/A
2013,1,5,18,30,0,0,0,-8,0.87,0.8,-4,1010,N/A
2013,1,5,19,30,0,0,0,-8,0.87,0.6000000000000001,-4,1010,N/A
2013,1,5,20,30,0,0,0,-8,0.87,0.7000000000000001,-4,1010,N/A
2013,1,5,21,30,0,0,0,-9,0.87,1,-6,1010,N/A
2013,1,5,22,30,0,0,0,-10,0.87,1.1,-8,1010,N/A
2013,1,5,23,30,0,0,0,-11,0.87,0.7000000000000001,-8,1010,N/A
2013,1,6,0,30,0,0,0,-11,0.87,0.30000000000000004,-7,1010,N/A
2013,1,6,1,30,0,0,0,-8,0.87,0.30000000000000004,-5,1010,N/A
2013,1,6,2,30,0,0,0,-7,0.87,0.30000000000000004,-4,1000,N/A
2013,1,6,3,30,0,0,0,-6,0.87,0.4,-4,1000,N/A
2013,1,6,4,30,0,0,0,-6,0.87,0.4,-4,1000,N/A
2013,1,6,5,30,0,0,0,-6,0.87,0.4,-4,1000,N/A
2013,1,6,6,30,0,0,0,-6,0.87,0.4,-5,1000,N/A
2013,1,6,7,30,0,0,0,-7,0.87,0.4,-4,1000,N/A
2013,1,6,8,30,54,16,57,-6,0.87,0.5,-3,1000,N/A
2013,1,6,9,30,112,37,123,-4,0.87,0.4,-2,1000,N/A
2013,1,6,10,30,150,53,170,-2,0.87,0.4,0,1000,N/A
2013,1,6,11,30,177,49,198,0,0.87,0.30000000000000004,0,1000,N/A
2013,1,6,12,30,114,748,425,0,0.87,0.30000000000000004,1,1000,N/A
2013,1,6,13,30,101,724,370,0,0.87,0.30000000000000004,1,1000,N/A
2013,1,6,14,30,86,627,263,0,0.87,0.30000000000000004,1,1000,N/A
2013,1,6,15,30,63,187,93,0,0.87,0.30000000000000004,1,1000,N/A
2013,1,6,16,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,1,6,17,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,1,6,18,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,1,6,19,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,1,6,20,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,1,6,21,30,0,0,0,-2,0.87,0.6000000000000001,0,1000,N/A
2013,1,6,22,30,0,0,0,-2,0.87,0.7000000000000001,-1,1000,N/A
2013,1,6,23,30,0,0,0,-3,0.87,0.7000000000000001,-2,1000,N/A
2013,1,7,0,30,0,0,0,-3,0.87,0.6000000000000001,-2,1000,N/A
2013,1,7,1,30,0,0,0,-4,0.87,0.5,-3,1000,N/A
2013,1,7,2,30,0,0,0,-4,0.87,0.4,-2,1000,N/A
2013,1,7,3,30,0,0,0,-3,0.87,0.4,-1,1000,N/A
2013,1,7,4,30,0,0,0,-3,0.87,0.6000000000000001,-1,1000,N/A
2013,1,7,5,30,0,0,0,-2,0.87,0.7000000000000001,-1,1010,N/A
2013,1,7,6,30,0,0,0,-3,0.87,0.6000000000000001,-2,1010,N/A
2013,1,7,7,30,0,0,0,-4,0.87,0.5,-3,1010,N/A
2013,1,7,8,30,56,21,59,-5,0.87,0.5,-3,1010,N/A
2013,1,7,9,30,113,51,127,-5,0.87,0.6000000000000001,-3,1010,N/A
2013,1,7,10,30,153,70,180,-5,0.87,0.5,-2,1010,N/A
2013,1,7,11,30,147,422,323,-4,0.87,0.4,-2,1010,N/A
2013,1,7,12,30,176,64,203,-4,0.87,0.30000000000000004,-2,1010,N/A
2013,1,7,13,30,85,823,392,-3,0.87,0.2,-1,1010,N/A
2013,1,7,14,30,70,754,286,-3,0.87,0.2,-1,1010,N/A
2013,1,7,15,30,47,597,143,-4,0.87,0.5,-3,1010,N/A
2013,1,7,16,30,0,0,0,-7,0.87,0.8,-4,1010,N/A
2013,1,7,17,30,0,0,0,-8,0.87,1,-6,1010,N/A
2013,1,7,18,30,0,0,0,-10,0.87,1.1,-9,1010,N/A
2013,1,7,19,30,0,0,0,-12,0.87,0.8,-11,1010,N/A
2013,1,7,20,30,0,0,0,-14,0.87,0.4,-11,1010,N/A
2013,1,7,21,30,0,0,0,-13,0.87,0.30000000000000004,-10,1010,N/A
2013,1,7,22,30,0,0,0,-11,0.87,0.30000000000000004,-8,1010,N/A
2013,1,7,23,30,0,0,0,-11,0.87,0.30000000000000004,-8,1010,N/A
2013,1,8,0,30,0,0,0,-10,0.87,0.4,-8,1010,N/A
2013,1,8,1,30,0,0,0,-10,0.87,0.30000000000000004,-8,1010,N/A
2013,1,8,2,30,0,0,0,-10,0.87,0.30000000000000004,-8,1010,N/A
2013,1,8,3,30,0,0,0,-10,0.87,0.30000000000000004,-7,1010,N/A
2013,1,8,4,30,0,0,0,-9,0.87,0.4,-7,1010,N/A
2013,1,8,5,30,0,0,0,-9,0.87,0.4,-7,1010,N/A
2013,1,8,6,30,0,0,0,-10,0.87,0.4,-8,1010,N/A
2013,1,8,7,30,0,0,0,-9,0.87,0.4,-7,1010,N/A
2013,1,8,8,30,50,511,129,-8,0.87,0.5,-4,1010,N/A
2013,1,8,9,30,100,318,190,-5,0.87,0.5,-2,1010,N/A
2013,1,8,10,30,93,789,386,-2,0.87,0.5,0,1010,N/A
2013,1,8,11,30,99,649,371,0,0.87,0.4,0,1010,N/A
2013,1,8,12,30,105,628,369,0,0.87,0.2,1,1010,N/A
2013,1,8,13,30,145,307,261,0,0.87,0.2,1,1010,N/A
2013,1,8,14,30,79,706,283,0,0.87,0.2,1,1010,N/A
2013,1,8,15,30,53,524,139,0,0.87,0.2,1,1010,N/A
2013,1,8,16,30,0,0,0,0,0.87,0.4,0,1010,N/A
2013,1,8,17,30,0,0,0,-1,0.87,0.8,0,1010,N/A
2013,1,8,18,30,0,0,0,-2,0.87,1,0,1010,N/A
2013,1,8,19,30,0,0,0,-3,0.87,0.9,0,1010,N/A
2013,1,8,20,30,0,0,0,-3,0.87,0.8,-1,1010,N/A
2013,1,8,21,30,0,0,0,-4,0.87,0.7000000000000001,-2,1010,N/A
2013,1,8,22,30,0,0,0,-4,0.87,0.6000000000000001,-2,1010,N/A
2013,1,8,23,30,0,0,0,-4,0.87,0.5,-2,1010,N/A
2013,1,9,0,30,0,0,0,-4,0.87,0.4,-1,1010,N/A
2013,1,9,1,30,0,0,0,-4,0.87,0.2,-1,1010,N/A
2013,1,9,2,30,0,0,0,-5,0.87,0.30000000000000004,-2,1010,N/A
2013,1,9,3,30,0,0,0,-5,0.87,0.6000000000000001,-3,1010,N/A
2013,1,9,4,30,0,0,0,-6,0.87,0.9,-4,1010,N/A
2013,1,9,5,30,0,0,0,-7,0.87,1.1,-6,1010,N/A
2013,1,9,6,30,0,0,0,-8,0.87,1.1,-7,1010,N/A
2013,1,9,7,30,0,0,0,-10,0.87,0.7000000000000001,-7,1010,N/A
2013,1,9,8,30,57,98,73,-8,0.87,0.4,-3,1010,N/A
2013,1,9,9,30,84,0,84,-3,0.87,0.5,0,1010,N/A
2013,1,9,10,30,154,222,237,0,0.87,0.6000000000000001,0,1010,N/A
2013,1,9,11,30,162,351,310,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,9,12,30,135,0,135,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,9,13,30,87,0,87,0,0.87,0.6000000000000001,1,1000,N/A
2013,1,9,14,30,114,47,128,0,0.87,0.7000000000000001,1,1000,N/A
2013,1,9,15,30,43,0,43,0,0.87,0.6000000000000001,1,1000,N/A
2013,1,9,16,30,0,0,0,0,0.87,0.5,1,1000,N/A
2013,1,9,17,30,0,0,0,0,0.87,0.5,1,1000,N/A
2013,1,9,18,30,0,0,0,0,0.87,0.6000000000000001,1,1000,N/A
2013,1,9,19,30,0,0,0,0,0.87,0.6000000000000001,1,1000,N/A
2013,1,9,20,30,0,0,0,0,0.87,0.7000000000000001,1,1000,N/A
2013,1,9,21,30,0,0,0,0,0.87,0.9,1,1000,N/A
2013,1,9,22,30,0,0,0,0,0.87,1,1,1000,N/A
2013,1,9,23,30,0,0,0,0,0.87,1.1,1,1010,N/A
2013,1,10,0,30,0,0,0,0,0.87,1.2000000000000002,1,1010,N/A
2013,1,10,1,30,0,0,0,0,0.87,1.1,1,1010,N/A
2013,1,10,2,30,0,0,0,0,0.87,1.1,1,1010,N/A
2013,1,10,3,30,0,0,0,0,0.87,1,0,1010,N/A
2013,1,10,4,30,0,0,0,0,0.87,0.9,0,1010,N/A
2013,1,10,5,30,0,0,0,-1,0.87,0.8,0,1010,N/A
2013,1,10,6,30,0,0,0,-2,0.87,0.8,0,1010,N/A
2013,1,10,7,30,0,0,0,-2,0.87,0.8,0,1010,N/A
2013,1,10,8,30,50,519,132,-2,0.87,0.8,0,1020,N/A
2013,1,10,9,30,73,716,277,-1,0.87,0.8,0,1020,N/A
2013,1,10,10,30,83,819,391,0,0.87,0.8,1,1020,N/A
2013,1,10,11,30,88,860,452,0,0.87,0.8,1,1020,N/A
2013,1,10,12,30,86,868,456,0,0.87,0.7000000000000001,2,1020,N/A
2013,1,10,13,30,78,844,401,0,0.87,0.6000000000000001,2,1020,N/A
2013,1,10,14,30,66,771,293,0,0.87,0.5,1,1020,N/A
2013,1,10,15,30,46,607,149,-1,0.87,0.4,0,1020,N/A
2013,1,10,16,30,0,0,0,-2,0.87,0.30000000000000004,-1,1020,N/A
2013,1,10,17,30,0,0,0,-3,0.87,0.30000000000000004,-2,1020,N/A
2013,1,10,18,30,0,0,0,-4,0.87,0.30000000000000004,-3,1020,N/A
2013,1,10,19,30,0,0,0,-5,0.87,0.30000000000000004,-3,1020,N/A
2013,1,10,20,30,0,0,0,-5,0.87,0.4,-4,1020,N/A
2013,1,10,21,30,0,0,0,-5,0.87,0.7000000000000001,-4,1020,N/A
2013,1,10,22,30,0,0,0,-5,0.87,0.8,-3,1020,N/A
2013,1,10,23,30,0,0,0,-5,0.87,0.8,-2,1020,N/A
2013,1,11,0,30,0,0,0,-5,0.87,0.6000000000000001,-2,1020,N/A
2013,1,11,1,30,0,0,0,-5,0.87,0.6000000000000001,-2,1020,N/A
2013,1,11,2,30,0,0,0,-5,0.87,0.8,-2,1020,N/A
2013,1,11,3,30,0,0,0,-5,0.87,0.8,-4,1020,N/A
2013,1,11,4,30,0,0,0,-6,0.87,0.7000000000000001,-5,1010,N/A
2013,1,11,5,30,0,0,0,-7,0.87,0.5,-5,1010,N/A
2013,1,11,6,30,0,0,0,-7,0.87,0.4,-4,1010,N/A
2013,1,11,7,30,0,0,0,-6,0.87,0.4,-3,1010,N/A
2013,1,11,8,30,54,251,93,-4,0.87,0.5,-1,1010,N/A
2013,1,11,9,30,79,0,79,-2,0.87,0.6000000000000001,0,1010,N/A
2013,1,11,10,30,152,46,169,-1,0.87,0.6000000000000001,0,1010,N/A
2013,1,11,11,30,138,0,138,0,0.87,0.6000000000000001,0,1010,N/A
2013,1,11,12,30,59,0,59,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,11,13,30,136,5,138,0,0.87,0.7000000000000001,1,1010,N/A
2013,1,11,14,30,24,0,24,0,0.87,0.7000000000000001,1,1010,N/A
2013,1,11,15,30,21,0,21,0,0.87,0.7000000000000001,1,1010,N/A
2013,1,11,16,30,1,0,1,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,11,17,30,0,0,0,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,11,18,30,0,0,0,0,0.87,0.7000000000000001,1,1010,N/A
2013,1,11,19,30,0,0,0,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,11,20,30,0,0,0,0,0.87,0.6000000000000001,1,1010,N/A
2013,1,11,21,30,0,0,0,0,0.87,0.6000000000000001,1,1000,N/A
2013,1,11,22,30,0,0,0,0,0.87,0.5,1,1000,N/A
2013,1,11,23,30,0,0,0,0,0.87,0.4,1,1000,N/A
2013,1,12,0,30,0,0,0,0,0.87,0.4,1,1000,N/A
2013,1,12,1,30,0,0,0,0,0.87,0.4,1,1000,N/A
2013,1,12,2,30,0,0,0,0,0.87,0.4,1,1000,N/A
2013,1,12,3,30,0,0,0,0,0.87,0.30000000000000004,1,1000,N/A
2013,1,12,4,30,0,0,0,0,0.87,0.2,1,1000,N/A
2013,1,12,5,30,0,0,0,0,0.87,0.2,1,1000,N/A
2013,1,12,6,30,0,0,0,0,0.87,0.2,1,1000,N/A
2013,1,12,7,30,0,0,0,0,0.87,0.2,1,1000,N/A
2013,1,12,8,30,58,61,68,1,0.87,0.30000000000000004,2,1000,N/A
2013,1,12,9,30,116,84,140,1,0.87,0.4,2,1000,N/A
2013,1,12,10,30,162,124,209,1,0.87,0.4,3,1000,N/A
2013,1,12,11,30,185,193,268,2,0.87,0.4,3,1000,N/A
2013,1,12,12,30,188,120,240,2,0.87,0.4,3,1000,N/A
2013,1,12,13,30,166,152,225,2,0.87,0.4,3,1000,N/A
2013,1,12,14,30,103,0,103,2,0.87,0.4,3,1000,N/A
2013,1,12,15,30,64,187,97,1,0.87,0.4,2,1000,N/A
2013,1,12,16,30,10,0,10,1,0.87,0.5,2,1000,N/A
2013,1,12,17,30,0,0,0,1,0.87,0.5,2,1000,N/A
2013,1,12,18,30,0,0,0,0,0.87,0.5,2,1000,N/A
2013,1,12,19,30,0,0,0,0,0.11,0.4,2,1000,N/A
2013,1,12,20,30,0,0,0,0,0.11,0.30000000000000004,2,1000,N/A
2013,1,12,21,30,0,0,0,0,0.11,0.30000000000000004,2,1000,N/A
2013,1,12,22,30,0,0,0,0,0.11,0.30000000000000004,2,1000,N/A
2013,1,12,23,30,0,0,0,0,0.11,0.2,2,1000,N/A
2013,1,13,0,30,0,0,0,0,0.11,0.2,2,1000,N/A
2013,1,13,1,30,0,0,0,0,0.11,0.2,2,1000,N/A
2013,1,13,2,30,0,0,0,0,0.11,0.30000000000000004,2,1000,N/A
2013,1,13,3,30,0,0,0,1,0.11,0.30000000000000004,2,1000,N/A
2013,1,13,4,30,0,0,0,1,0.11,0.30000000000000004,2,1000,N/A
2013,1,13,5,30,0,0,0,1,0.11,0.30000000000000004,2,1000,N/A
2013,1,13,6,30,0,0,0,1,0.11,0.4,2,1000,N/A
2013,1,13,7,30,0,0,0,1,0.11,0.5,2,1000,N/A
2013,1,13,8,30,4,0,4,1,0.11,0.6000000000000001,3,1000,N/A
2013,1,13,9,30,17,0,17,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,13,10,30,92,0,92,2,0.11,0.7000000000000001,4,1000,N/A
2013,1,13,11,30,75,0,75,2,0.11,0.7000000000000001,4,1000,N/A
2013,1,13,12,30,13,0,13,2,0.11,0.8,5,1000,N/A
2013,1,13,13,30,111,0,111,4,0.11,0.8,5,1000,N/A
2013,1,13,14,30,82,0,82,2,0.11,0.8,4,1000,N/A
2013,1,13,15,30,62,0,62,2,0.11,0.7000000000000001,4,1000,N/A
2013,1,13,16,30,7,0,7,2,0.11,0.6000000000000001,4,1000,N/A
2013,1,13,17,30,0,0,0,2,0.11,0.6000000000000001,4,1000,N/A
2013,1,13,18,30,0,0,0,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,13,19,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,13,20,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,13,21,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,13,22,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,13,23,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,14,0,30,0,0,0,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,14,1,30,0,0,0,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,14,2,30,0,0,0,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,14,3,30,0,0,0,2,0.11,0.6000000000000001,3,1000,N/A
2013,1,14,4,30,0,0,0,2,0.11,0.5,3,1000,N/A
2013,1,14,5,30,0,0,0,2,0.11,0.30000000000000004,3,1000,N/A
2013,1,14,6,30,0,0,0,2,0.11,0.30000000000000004,3,1000,N/A
2013,1,14,7,30,0,0,0,2,0.11,0.4,3,1000,N/A
2013,1,14,8,30,54,417,122,2,0.11,0.5,5,1000,N/A
2013,1,14,9,30,75,647,264,4,0.11,0.8,6,1000,N/A
2013,1,14,10,30,106,0,106,3,0.11,1,6,1000,N/A
2013,1,14,11,30,174,36,189,2,0.11,1,5,1000,N/A
2013,1,14,12,30,150,479,360,0,0.11,1,5,1000,N/A
2013,1,14,13,30,91,0,91,0,0.11,0.9,5,1010,N/A
2013,1,14,14,30,66,757,299,0,0.11,0.8,4,1010,N/A
2013,1,14,15,30,51,573,156,-1,0.11,0.7000000000000001,2,1010,N/A
2013,1,14,16,30,15,166,20,-1,0.11,0.5,0,1010,N/A
2013,1,14,17,30,0,0,0,-2,0.11,0.5,0,1010,N/A
2013,1,14,18,30,0,0,0,-2,0.11,0.5,0,1010,N/A
2013,1,14,19,30,0,0,0,-2,0.11,0.5,0,1010,N/A
2013,1,14,20,30,0,0,0,-2,0.11,0.5,0,1010,N/A
2013,1,14,21,30,0,0,0,-2,0.11,0.4,0,1010,N/A
2013,1,14,22,30,0,0,0,-3,0.11,0.30000000000000004,0,1010,N/A
2013,1,14,23,30,0,0,0,-3,0.11,0.30000000000000004,0,1010,N/A
2013,1,15,0,30,0,0,0,-3,0.11,0.4,0,1010,N/A
2013,1,15,1,30,0,0,0,-3,0.11,0.30000000000000004,0,1010,N/A
2013,1,15,2,30,0,0,0,-3,0.11,0.30000000000000004,-1,1010,N/A
2013,1,15,3,30,0,0,0,-3,0.11,0.30000000000000004,-1,1010,N/A
2013,1,15,4,30,0,0,0,-3,0.11,0.30000000000000004,-2,1010,N/A
2013,1,15,5,30,0,0,0,-4,0.11,0.30000000000000004,-3,1010,N/A
2013,1,15,6,30,0,0,0,-4,0.11,0.4,-2,1010,N/A
2013,1,15,7,30,0,0,0,-4,0.11,0.5,-1,1010,N/A
2013,1,15,8,30,58,7,59,-4,0.11,0.6000000000000001,0,1010,N/A
2013,1,15,9,30,113,28,121,-5,0.11,0.5,1,1010,N/A
2013,1,15,10,30,147,21,156,-5,0.11,0.5,2,1010,N/A
2013,1,15,11,30,190,105,236,-5,0.11,0.5,2,1010,N/A
2013,1,15,12,30,189,220,286,-5,0.11,0.6000000000000001,2,1010,N/A
2013,1,15,13,30,131,460,313,-5,0.11,0.5,1,1010,N/A
2013,1,15,14,30,99,426,231,-4,0.11,0.4,0,1010,N/A
