0,0,250
0.004773362,0.009546724,251
0.014713462,0.010333475,252
0.024785686,0.009810974,253
0.034826466,0.010270585,254
0.045348675,0.010773833,255
0.055626484,0.009781786,256
0.065380937,0.00972712,257
0.075354344,0.010219694,258
0.085445262,0.009962141,259
0.095564653,0.010276641,260
0.105936416,0.010466886,261
0.116540002,0.010740286,262
0.126820193,0.009820095,263
0.136845041,0.010229602,264
0.147041401,0.010163118,265
0.157154863,0.010063806,266
0.167214328,0.010055124,267
0.177046954,0.009610128,268
0.18672667,0.009749303,269
0.196422588,0.009642534,270
0.206473751,0.010459791,271
0.216432143,0.009456994,272
0.226114776,0.009908272,273
0.236021064,0.009904303,274
0.245993981,0.010041531,275
0.256109759,0.010190026,276
0.266689346,0.010969147,277
0.277968722,0.011589606,278
0.289321226,0.011115401,279
0.300217734,0.010677615,280
0.311529858,0.011946633,281
0.323768181,0.012530014,282
0.336713088,0.013359799,283
0.350737437,0.014688899,284
0.366204014,0.016244255,285
0.382555523,0.016458764,286
0.399922502,0.018275193,287
0.418767546,0.019414896,288
0.439090709,0.02123143,289
0.46104603,0.022679212,290
0.484426459,0.024081646,291
0.509348498,0.025762431,292
0.535265233,0.026071039,293
0.562668162,0.028734819,294
0.591494051,0.02891696,295
0.6213873,0.030869537,296
0.653682431,0.033720725,297
0.688233074,0.035380561,298
0.724397369,0.036948029,299
0.762436371,0.039129976,300
0.803660493,0.043318268,301
0.847882173,0.045125092,302
0.894451935,0.048014431,303
0.943913841,0.050909381,304
0.996885891,0.055034719,305
1.052449207,0.056091914,306
1.111219368,0.061448408,307
1.17394551,0.064003875,308
1.239296767,0.06669864,309
1.307125733,0.068959292,310
1.377904223,0.072597688,311
1.453232916,0.078059697,312
1.531825702,0.079125875,313
1.613263514,0.08374975,314
1.698626885,0.086976991,315
1.784741198,0.085251636,316
1.872089612,0.089445191,317
1.961865834,0.090107254,318
2.052676676,0.091514429,319
2.143740672,0.090613563,320
2.235107685,0.092120464,321
2.327354612,0.09237339,322
2.419472875,0.091863136,323
2.510005497,0.089202107,324
2.597623822,0.086034544,325
2.684552493,0.087822798,326
2.773605395,0.090283006,327
2.864046302,0.090598808,328
2.954862769,0.091034126,329
3.046190347,0.09162103,330
3.137150788,0.090299852,331
3.227320742,0.090040056,332
3.317351926,0.090022312,333
3.40724134,0.089756515,334
3.497602322,0.090965449,335
3.587599197,0.089028301,336
3.678144193,0.092061691,337
3.77140517,0.094460263,338
3.865527502,0.093784401,339
3.959925467,0.09501153,340
4.055532705,0.096202946,341
4.152018406,0.096768456,342
4.251414812,0.102024356,343
4.356348211,0.107842441,344
4.464790787,0.109042712,345
4.57498882,0.111353353,346
4.688282026,0.115233059,347
4.804512572,0.117228033,348
4.923021788,0.1197904,349
5.045763625,0.125693273,350
5.175245703,0.133270883,351
5.308911024,0.13405976,352
5.446351784,0.140821759,353
5.589984013,0.1464427,354
5.734185902,0.141961077,355
5.881111294,0.151889707,356
6.036815504,0.159518714,357
6.197554372,0.161959022,358
6.360613982,0.164160198,359
6.528348286,0.17130841,360
6.705002398,0.181999814,361
6.893313346,0.194622081,362
7.088360558,0.195472344,363
7.284895234,0.197597008,364
7.477176906,0.186966335,365
7.669031526,0.196742906,366
7.867279113,0.199752267,367
8.066701907,0.199093322,368
8.265149302,0.197801467,369
8.463237663,0.198375256,370
8.663378815,0.201907047,371
8.862234427,0.195804177,372
9.056284439,0.192295847,373
9.250721558,0.196578391,374
9.447947416,0.197873326,375
9.642985795,0.192203432,376
9.834104076,0.19003313,377
10.02596378,0.19368628,378
10.21815831,0.190702774,379
10.41042447,0.19382954,380
10.60507856,0.195478649,381
10.798323,0.191010231,382
10.9921971,0.196737974,383
11.19038025,0.199628317,384
11.39000602,0.199623237,385
11.5951613,0.210687316,386
11.80110159,0.20119327,387
12.00784475,0.212293045,388
12.22487516,0.221767774,389
12.45366104,0.235803986,390
12.69828507,0.253444064,391
12.94892103,0.247827856,392
13.20261707,0.259564233,393
13.46681655,0.268834723,394
13.74633316,0.290198497,395
14.04415711,0.305449405,396
14.35501999,0.31627636,397
14.67736333,0.328410314,398
15.00615299,0.329169,399
15.33744766,0.333420352,400
15.67636305,0.344410414,401
16.02126481,0.345393108,402
16.37599162,0.36406051,403
16.74623738,0.376431011,404
17.12981925,0.390732736,405
17.53189647,0.413421709,406
17.94681581,0.416416973,407
18.38295524,0.455861881,408
18.84379904,0.465825717,409
19.32796842,0.50251304,410
19.85760423,0.556758581,411
20.43667153,0.601376017,412
21.05389628,0.633073486,413
21.68606769,0.631269334,414
22.31671604,0.63002736,415
22.94280911,0.622158782,416
23.56818106,0.628585126,417
24.19706558,0.629183905,418
24.83985955,0.656404036,419
25.50093106,0.665739001,420
26.15238026,0.637159395,421
26.77674374,0.611567566,422
27.38428855,0.603522044,423
27.98289581,0.593692484,424
28.57266766,0.585851206,425
29.15377082,0.576355123,426
29.72589068,0.56788459,427
30.29126239,0.562858837,428
30.85192791,0.5584722,429
31.40812475,0.55392147,430
31.95876065,0.547350335,431
32.50351195,0.542152276,432
33.04365802,0.53813985,433
33.58092162,0.536387362,434
34.11294825,0.52766589,435
34.64021888,0.526875365,436
35.16808846,0.528863811,437
35.70102532,0.537009901,438
36.24274445,0.546428366,439
36.77745435,0.522991419,440
37.29783882,0.517777536,441
37.81794229,0.522429405,442
38.33811431,0.51791463,443
38.85519982,0.516256388,444
39.37283202,0.519008018,445
39.89194921,0.519226359,446
40.41057038,0.518015973,447
40.92981011,0.520463484,448
41.45603259,0.531981488,449
42.05912881,0.674210941,450
42.73068744,0.668906331,451
43.35381721,0.577353203,452
43.94603566,0.607083704,453
44.52711044,0.555065842,454
45.08268669,0.55608667,455
45.6427606,0.564061149,456
46.22347527,0.597368192,457
46.8282193,0.612119868,458
47.44650781,0.624457151,459
48.06063829,0.603803809,460
48.67830107,0.631521743,461
49.32564194,0.66316,462
50.03581534,0.757186793,463
50.77069441,0.712571362,464
51.46780461,0.681649023,465
52.14812753,0.678996835,466
52.90610907,0.836966232,467
53.82459218,1,468
54.78099076,0.912797148,469
55.63999203,0.805205392,470
56.41076472,0.736339996,471
57.12241279,0.686956139,472
57.83341639,0.735051066,473
58.63347139,0.865058921,474
59.40512929,0.678256878,475
60.07338319,0.658250939,476
60.7230881,0.641158867,477
61.36222008,0.63710509,478
62.00389443,0.646243614,479
62.65846931,0.662906154,480
63.3708636,0.761882427,481
64.12208333,0.740557038,482
64.85891752,0.733111334,483
65.58660421,0.722262043,484
66.28759886,0.679727254,485
66.9435574,0.632189828,486
67.56845047,0.617596309,487
68.17897669,0.603456128,488
68.78019387,0.598978239,489
69.3731007,0.586835431,490
69.96176487,0.590492899,491
70.59706549,0.680108348,492
71.26962469,0.66501005,493
71.91351394,0.622768445,494
72.50660249,0.563408665,495
73.05638483,0.536156017,496
73.5838337,0.518741721,497
74.09856362,0.510718106,498
74.60259403,0.497342726,499
75.09489363,0.487256474,500
75.57722384,0.477403939,501
76.05223286,0.472614094,502
76.5236257,0.4701716,503
76.99053812,0.463653242,504
77.45086416,0.456998834,505
77.90291955,0.447111934,506
78.34696234,0.440973663,507
78.78520941,0.435520464,508
79.22049103,0.435042784,509
79.65285866,0.429692475,510
80.08070336,0.425996912,511
80.50607758,0.424751544,512
80.93063212,0.424357533,513
81.35462508,0.42362838,514
81.77577074,0.418662937,515
82.19339633,0.416588247,516
82.60886634,0.414351769,517
83.02280187,0.413519303,518
83.43629405,0.41346505,519
83.84982322,0.413593289,520
84.26251658,0.411793424,521
84.67292867,0.409030769,522
85.08111534,0.407342565,523
85.48736917,0.405165091,524
85.8909184,0.40193338,525
86.2907069,0.397643625,526
86.6881709,0.397284373,527
87.08536361,0.397101046,528
87.48231673,0.396805194,529
87.87963668,0.397834702,530
88.27816861,0.399229147,531
88.67911471,0.402663069,532
89.0835113,0.406130096,533
89.4909659,0.40877912,534
89.89982311,0.408935299,535
90.31014004,0.411698561,536
90.72311658,0.414254503,537
91.1361729,0.411858138,538
91.54809569,0.411987449,539
91.96195597,0.415733111,540
92.37839128,0.417137511,541
92.79660897,0.419297874,542
93.21631638,0.420116942,543
93.63732905,0.421908403,544
94.05936289,0.422159266,545
94.48162927,0.422373491,546
94.90334524,0.421058456,547
